	title	content
10	Prabowo: Setiap Hari Utang Pemerintah Bertambah Rp 1 Triliun - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Ketua Umum Gerindra Prabowo Subianto mengkritik pengelolaan utang luar negeri yang dilakukan pemerintah saat ini. Ia menilai utang Indonesia kian hari kian bertambah.Baca: Hadiri Acara Bedah Buku, Prabowo Berasa di Acara Kampanye""Utang pemerintah kita naik terus. Sekarang hitungannya naiknya Rp 1 triliun tiap hari,"" ucap Prabowo dalam acara bedah buku di Hotel Grand Sahid Jaya, Jakarta Selatan, pada Sabtu, 1 September 2018.Mendengar hal itu, tanpa aba-aba, massa yang hadir merespons dengan bermacam celetukan. ""Siapa yang bayar, pak?"" teriak salah seorang pengunjung, yang kemudian kembali direspons oleh yang lainnya, ""Ganti presiden makanya"".Utang yang dianggap Prabowo semakin naik itu membuat ketimpangan antara orang kaya dan orang miskin di Indonesia. Jika keadaan ini terus-menerus tak diperbaiki, kata Prabowo, Indonesia bisa menjadi negara miskin.""Pertumbuhan ekonomi tidak naik, Indonesia terancam negara miskin selamanya. Ya bener ada orang Indonesia yang kaya-raya. Di Indonesia, 40 orang terkaya kekayaannya 584 ribu kali rata-rata orang Indonesia,"" kata Prabowo.Baca: Kumpulkan DPD Gerindra, Prabowo Berikan Arahan Ini untuk PilpresPrabowo hadir memberikan keynote speech dalam acara seminar bertajuk 'Paradoks Indonesia'. Dalam seminar ini, para profesor, cendekiawan, dosen, guru, dan pengamat mengupas buku karya Prabowo berjudul 'Paradoks Indonesia: Negara Kaya Raya, tetapi Masih Banyak Rakyat Hidup Miskin'. Total ada 24 tamu narasumber yang hadir."
11	Leo Batubara Dijadikan Nama Ruang di Gedung Dewan Pers - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Leo Batubara dijadikan nama ruang pertemuan di Gedung Dewan Pers, Jakarta. Ini dilakukan sebagai penghormatan atas pengabdian mendiang Leo Batubara kepada perjuangan kebebasan pers semasa hidupnya.Baca: Jenazah Tokoh Pers Leo Batubara Dimakamkan di San Diego Hills""Kami persembahan untuk kepergian Leo Batubara, kami dedikasikan nama Leo Batubara untuk sebuah nama ruangan rapat penting Dewan Pers, dengan nama Ruang Kebebasan Pers Leo Batubara,"" ujar Wakil Ketua Dewan Pers Ahmad Jauhar saat melepas jenazah Leo Batubara di Gedung Dewan Pers, Sabtu, 1 September 2018.Ahmad menyebutkan di ruangan itu sudah ada ribuan pengaduan dan sangketa pers, serta tempat pergerakan kemerdekaan pers dibahas. Ruangan tersebut berada di lantai tujuh gedung Dewan Pers.Menurut Ahmad banyak waktu yang telah dihabiskan Leo Batubaru di Gedung Dewan Pers untuk mengabdikan dirinya dalam perjuangan pers. Hampir setiap hari, bahkan hingga larut malam Leo Batubara di gedung Dewan Pers.Menurut Ahmad, Dewan Pers dan seluruh insan pers merasakan kehilangan dengan wafatnya Leo. Di Dewan Pers, Leo selain senior juga dianggap seperti orang tua yang memberikan teladan. ""Kami, Dewan Pers, merasakan kehilangan,"" ujarnya.Mantan Ketua Dewan Pers, Atmakusumah Astraatmadja, mengatakan Leo merupakan pejuang kebebasan pers Indonesia. Pengabdian tersebut tetap Leo tekuni hingga akhir masa hidup. ""Leo menunjukkan dirinya memang pejuang pers, hingga akhir hidupnya masih mengamati situasi dan mengawal kebebasan pers,"" ujarnya. Baca: Sebelum Dimakamkan, Leo Batubara Akan Disemayamkan di Dewan PersLeo yang pernah menjadi Wakil Ketua Dewan Pers pada 2007-2010 wafat pada Rabu sore, 29 Agustus 2018, di RSPAD Gatot Subroto. Dia terpeleset di Gedung Dewan Pers yang menyebabkan kepalanya terbentur dan terluka. Leo langsung dibawa ke IGD Rumah Sakit Pusat Angkatan Darat namun nyawanya tidak tertolong."
12	Hadiri Acara Bedah Buku, Prabowo Berasa di Acara Kampanye - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Ketua Umum Gerindra Prabowo Subianto hadir dalam acara seminar bertajuk 'Paradoks Indonesia' di Hotel Grand Sahid Jaya, Jakarta Selatan, Sabtu, 1 September 2018. Ia muncul sebagai keynote speaker.Baca: AHY Masuk Struktur Tim Kampanye Prabowo - SandiagaPrabowo datang sekitar pukul 09.35 WIB dengan mengenakan baju adat Betawi berwarna hitam, lengkap dengan peci berwarna senada. Saat ia masuk ke dalam ballroom, sontak semua pengunjung langsung berdiri dan berteriak memanggil namanya.Beberapa orang langsung bergegas mencoba menghampiri Prabowo untuk sekedar berjabat tangan, mengambil foto, atau berswafoto. Suasana semakin riuh saat ibu-ibu berteriak. ""Prabowo, Presiden! Prabowo, Presiden!"" ucap salah seorang yang kemudian diikuti pengunjung lainnya.Prabowo pun tersenyum. Apalagi ketika seseorang berteriak, ""Ganti presiden!"". Ia langsung mengambil mikrofon untuk menenangkan massa. ""Ini acara seminar bedah buku, tapi berasa kampanye,"" ucap Prabowo sambil tertawa.Baca: Kumpulkan DPD Gerindra, Prabowo Berikan Arahan Ini untuk PilpresDalam seminar ini, para profesor, cendekiawan, dosen, guru, dan pengamat akan mengupas buku karya Prabowo Subianto berjudul 'Paradoks Indonesia: Negara Kaya Raya, tetapi Masih Banyak Rakyat Hidup Miskin'. Total ada 24 tamu narasumber yang akan hadir.Prabowo, melalui bukunya, melihat bahwa Indonesia harus membangun kesadaran bersama mengenai data kemiskinan, demografi penduduk Indonesia, gejolak dan pula kondisi sosial-ekonomi-politik yang dianggap sangat mengkhawatirkan.Tak hanya tamu dari bidang pendidikan, beberapa nama politikus dan pengusaha juga akan memeriahkan seminar ini antara lain Hashim Djoyohadikusomo, Fadli Zon, Sandiaga Salahuddin Uno, Rizal Ramli, dan Kwik Kian Gie."
13	Dari Prabowo ke Jokowi, Begini Empat Fakta Ali Mochtar Ngabalin - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Ali Mochtar Ngabalin menjadi salah satu pendukung Presiden Joko Widodo atau Jokowi yang paling nyaring bersuara menjelang pemilihan presiden 2019. Politikus Partai Golkar ini sering melancarkan serangan kepala lawan-lawan politik Jokowi.Baca: Ali Mochtar Ngabalin dan Sederet Pernyataan KontroversialnyaNgabalin merapat ke Jokowi setelah diangkat menjadi Tenaga Ahli Utama Kedeputian IV Bidang Komunikasi Politik dan Diseminasi Informasi Kantor Staf Presiden. Padahal pada pilpres 2014 lalu, Ngabalin menjadi bagian dari tim sukses Prabowo Subianto dan Hatta Rajasa. Prabowo bakal kembali menjadi lawan Jokowi di pilpres 2019 nanti.Selain berganti haluan dukungan politik, berikut fakta-fakta lain seputar Ngabalin.1. Pernah menjadi kader Partai Bulan Bintang Politikus kelahiran Fakfak, Papua Barat, pada 25 Desember 1968 ini mengawali karier politik sebagai kader PBB. Dia bahkan sempat menjadi anggota Dewan Perwakilan Rakyat periode 2004-2009.Pada 2010, Ngabalin keluar dari PBB dan menjadi kader Partai Golkar. Dia sebelumnya mengikuti Muktamar PBB untuk menjadi ketua umum, namun akhirnya kalah dari MS Kaban. Di partai beringin, Ngabalin mengawali karier sebagai wakil sekretaris jenderal.2. Pernah menjadi juru kampanye Jusuf Kalla-WirantoNgabalin menjadi juru kampanye Jusuf Kalla-Wiranto di pilpres 2009. Pilihan ini berbeda dengan arah politik PBB ketika itu yang mendukung Susilo Bambang Yudhoyono-Boediono. Ngabalin mendukung JK dan Wiranto yang akhirnya kalah di pilpres 2009.Baca: Ngabalin Tuding #2019GantiPresiden Mau Kacaukan Pemilu3. Mendesak Allah membela Prabowo SubiantoNgabalin menjadi Direktur Politik dan juru debat Prabowo Subianto dan Hatta Rajasa di pilpres 2014. Saat jagoannya dinyatakan kalah versi pemungutan suara, Ngabalin melontarkan pernyataan kontroversial.""Perjuangan yang kami lakukan tidak terhenti sampai di sini dan kami mendesak Allah SWT berpihak kepada kebenaran, berpihak kepada Prabowo-Hatta. Kami gemas, kapan Tuhan turunkan. Kami desak Allah turunkan bala tentaranya tolong Prabowo,"" kata Ngabalin di Rumah Polonia, Minggu, 3 Agustus 2014. Pernyataan Ngabalin saat halalbihalal itu terekam dalam video berdurasi 6 menit 38 detik.4. Dekat dengan Andi Nasrudin ZulkarnainAndi Nasrudin Zulkarnain ialah mantan Direktur PT Putra Rajawali Banjaran, ”cucu” badan usaha milik negara PT Rajawali Nusantara Indonesia. Pada 2009, Nasrudin tewas ditembak oleh dua orang tak dikenal saat tengah mengendarai mobilnya pulang dari bermain golf.Sejumlah pihak mengatakan pembunuhan itu terkait dengan perkara korupsi di PT Putra Rajawali Banjaran. Ngabalin ketika itu mengatakan, Nasrudin sempat menemuinya dua bulan sebelum kejadian. Nas, demikian rekannya itu biasa dipanggil, sempat meminta dukungan dari Ngabalin jika suatu hari ada masalah di kantornya. ”Saya diminta mem-backup-nya,” ujar Ngabalin.Hanya, kata Ngabalin, ia tak sempat menanyakan secara spesifik masalah yang dikeluhkan adik angkatannya di organisasi Pelajar Islam Indonesia itu. ”Ini yang saya sesali, mengapa tidak menanyakan lebih jauh,” katanya.BUDIARTI UTAMI PUTRI | MAJALAH TEMPO"
14	Jenazah Tokoh Pers Leo Batubara Dimakamkan di San Diego Hills - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Dewan Pers melakukan persemayaman terakhir kepada mendiang tokoh pers nasional Leo Batubara yang meninggal pada Rabu, 29 Agustus 2018. Persemayaman dilakukan sebelum jenazah Leo dimakamkan di Pemakaman San Diego Hills, Karawang, Jawa Barat.Baca: Anggota Pokja Dewan Pers Leo Batubara MeninggalKetua Dewan Pers Yosep Adi Prasetyo mengatakan Dewan Pers akan melakukan upacara penghormatan kepada mendiang Leo. ""Sebelum diberangkatkan ke tempat peristirahatan terakhir, Dewan Pers akan melakukan upacara penghormatan,"" ujarnya dalam keterangan tulis, Jumat, 31 Agustus 2018.Yosep mengatakan, penghormatan serta pelepasan mendiang Leo tersebut akan dihadiri oleh para kolega, sahabat, serta komunitas pers. ""Pelepasan sekaligus memberikan kesempatan terakhir kepada kolega, sahabat di komunitas pers untuk almarhum,"" ujarnya.Leo yang pernah menjadi Wakil Ketua Dewan Pers pada 2007-2010 wafat pada Rabu sore di (RSPAD) Gatot Subroto. Dia terpeleset di Gedung Dewan Pers yang menyebabkan kepalanya terbentur dan terluka. Leo langsung dibawa ke IGD Rumah Sakit Pusat Angkatan Darat, namun nyawanya tidak tertolong.Anak ketiga Leo, Bobby Batubara, mengatakan ayahnya tidak pernah berhenti atau merasa lelah untuk mengabdi bagi pengembangan dunia pers. Bahkan ketika sedang berduka karena istrinya Lintong Tambunan wafat pada 30 Juli 2018, Leo tetap menyempatkan waktu memberi pendampingan kepada insan pers melalui Dewan Pers.Baca: Sebelum Dimakamkan, Leo Batubara Akan Disemayamkan di Dewan PersSelain pernah menjadi Wakil Ketua Dewan Pers, Leo Batubara juga pernah menjadi Sekretaris Jenderal Serikat Penerbit Surat Kabar (SPS, yang kini menjadi Serikat Perusahaan Pers, asosiasi media cetak nasional satu-satunya di Indonesia sejak 1946 hingga kini). Pada 1999, Leo juga aktif terlibat dalam perumusan Undang-Undang Nomor 40 Tahun 1999 tentang Pers."
15	Ali Mochtar Ngabalin dan Sederet Pernyataan Kontroversialnya - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Ali Mochtar Ngabalin tersohor atas kebiasaannya melontarkan pernyataan kontroversial. Sejak menjadi Direktur Politik tim sukses Prabowo Subianto di pemilihan presiden 2014, hingga kini menjadi bagian dari Kantor Staf Presiden di pemerintahan Joko Widodo, politikus Partai Golkar ini acap menyerang lawan politiknya dengan sejumlah tudingan tajam.Baca: Ngabalin Tuding #2019GantiPresiden Mau Kacaukan PemiluBerikut ini sejumlah pernyataan kontroversial Ngabalin sejak ditunjuk menjadi Tenaga Ahli Utama Kedeputian IV Bidang Komunikasi Politik dan Diseminasi Informasi Kantor Staf Presiden pada 24 Mei lalu.Meminta Amien Rais tak bertindak seperti AllahNgabalin meminta mantan Ketua Majelis Permusyawaratan Rakyat Amien Rais tak bertindak seperti Tuhan. ""Jangan Anda bertindak seperti Allah kemudian menurunkan takdir berbuat semaumu,"" kata Ngabalin di Gedung Bina Graha, Jakarta, Rabu, 30 Mei 2018.Pernyaataan ini disampaikan Ngabalin merespons pidato Amien saat rapat koordinasi nasional Penyelenggaraan Alumni 212 di Cibubur, Jakarta Timur pada Selasa, 29 Mei 2018. Dalam pidatonya, Amien melontarkan kalimat bahwa Presiden Joko Widodo akan dilengserkan oleh Allah SWT pada 2019.Menurut Ngabalin, keputusan Allah adalah suatu hal yang gaib. Ia mengatakan tidak ada orang yang bisa menentukan kegaiban Allah. ""Man jadda wa jada, siapa bekerja dia dapat, siapa berusaha dia dapat. Nanti Allah yang mengubah nasib suatu kaum, kalau kaum mau berubah,"" kata dia.
"
16	Perjalanan Idrus Marham dalam Dugaan Suap Proyek PLTU Riau-1 - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Komisi Pemberantasan Korupsi resmi menahan mantan Sekretaris Jenderal Partai Golkar Idrus Marham pada Jumat kemarin, 31 Agustus 2018. Idrus ditahan di Rumah Tahanan KPK Kavling 4.Baca: Ditahan KPK, Idrus Marham: Pelan-Pelan Saja""Ditahan untuk dua puluh hari ke depan,"" kata juru bicara KPK, Febri Diansyah, Jumat, 31 Agustus 2018.Penahanan ini dilakukan tepat sepekan setelah penetapan Idrus sebagai tersangka dalam kasus suap proyek Pembangkit Listrik Tenaga Uap (PLTU) Riau-1. Idrus menyusul dua tersangka sebelumnya, yakni mantan Wakil Ketua Komisi Energi Dewan Perwakilan Rakyat Eni Maulani Saragih dan pengusaha Johannes Budisutrisno Kotjo. Eni juga merupakan kolega Idrus di partai beringin, sedangkan Johannes adalah pemegang saham Blackgold Natural Resources Limited, salah satu anggota konsorsium penggarap proyek.Jika ditelisik ke belakang, berikut perjalanan Idrus Marham dalam perkara dugaan suap proyek senilai US$ 900 juta atau setara Rp 12,8 triliun tersebut.Jumat, 13 Juli 2018KPK menangkap Eni Maulani Saragih di rumah dinas Idrus Marham, Jalan Widya Chandra, Kebayoran Baru, Jakarta Selatan. Eni ditangkap ketika tengah menghadiri perayaan ulang tahun anak bungsu Idrus.Baca: KPK Harap Idrus Marham Bongkar Pihak Lain di Kasus PLTU Riau-1Idrus mengaku menyambut langsung penyidik KPK yang menjemput Eni ke rumahnya. ""En, kamu harus pergi dengan KPK bersama-sama. KPK adalah penegak hukum, maka kamu harus hargai,"" ujar Idrus bercerita kepada wartawan pada Jumat malam itu.Ketika itu, Idrus mengaku belum tahu-menahu ihwal kasus yang menjerat Eni. ""Saya belum tahu persis apa masalahnya, dan saya kira kita tunggu keterangan resmi dari KPK,"" kata dia.Kamis, 19 Juli 2018Idrus Marham diperiksa untuk kali pertama di KPK. Dia diperiksa sebagai saksi untuk Eni dan Johannes. Seusai pemeriksaan yang berlangsung selama 11 jam tersebut, Idrus mengaku memberikan keterangan ihwal penangkapan Eni. Menurut Idrus, KPK memiliki alasan mencokok Eni di rumahnya.""KPK dengan logikanya sendiri telah mengambil Eni di tempat saya, tentu bukan tanpa alasan,"" kata Idrus di gedung KPK, Kamis malam, 19 Juli 2018.Idrus juga mengungkapkan dirinya dekat dengan Eni dan Johannes. ""Saya panggil Eni dinda, Eni panggil saya Abang,"" ujarnya.Kamis, 26 Juli 2018Sepekan berselang, Idrus kembali diperiksa KPK. Idrus menuturkan dia dicecar dengan 20 pertanyaan dalam pemeriksaan yang berlangsung selama sembilan jam itu. Namun, Idrus mengaku tak tahu adanya aliran dana dari Johannes kepada Eni.Baca: Penahanan Idrus Marham untuk Percepat Penyidikan Suap PLTU Riau-1""Saya katakan saya enggak tahu sama sekali,"" kata Idrus di gedung KPK, Kamis malam, 26 Juli 2018.Juru bicara KPK Febri Diansyah sebelumnya mengatakan, pemeriksaan itu untuk mengklarifikasi dugaan adanya sejumlah pertemuan antara Idrus, Eni, dan Johannes. KPK juga mendalami adanya pembicaraan ihwal proyek PLTU Riau-1 dalam pertemuan-pertemuan tersebut.Namun, Idrus enggan menjawab saat ditanya soal pertemuan-pertemuan itu. ""Biar penyidik nanti yang tahu semua,"" kata dia.Rabu, 15 Agustus 2018Idrus Marham dipanggil KPK untuk ketiga kalinya. Pada kesempatan ini, dia diperiksa selama 12 jam, sejak sekitar pukul 10.00 hingga 22.00 WIB.Idrus mengatakan pemeriksaan berlangsung lama atas permintaannya. Dia meminta agar penyidik menuntaskan pemeriksaan hari itu juga.""Supaya tidak berkali-kali dipanggil,"" kata Idrus di gedung KPK, Rabu malam, 15 Agustus 2018. Kendati begitu, dia menolak menceritakan substansi pemeriksaan pada hari tersebut.Baca: Eni Saragih Selalu Lapor ke Idrus Marham Soal Suap PLTU Riau-1Wakil Ketua KPK Saut Situmorang sebelumnya mengatakan lembaganya tengah menelusuri indikasi adanya aliran duit suap PLTU Riau-1 ke Idrus Marham. Kata dia, lembaga antirasuah masih mendalami peran pihak-pihak lain dalam dugaan suap tersebut.Ketika itu, Saut berujar bahwa Idrus masih berstatus sebagai saksi. ""Tapi apakah nanti berubah, nanti kami lihat. Kami masih dalami lagi,"" kata Saut di kompleks parlemen, Senayan, Jakarta, Senin, 23 Juli 2018.Jumat, 24 Agustus 2018Idrus mundur dari jabatannya sebagai Menteri Sosial. Bersamaan dengan itu, dia juga menanggalkan jabatan Koordinator Bidang Kelembagaan Partai Golkar. Idrus mengantarkan surat pengunduran dirinya kepada Presiden Joko Widodo, tak lama sebelum salat Jumat. Idrus mengatakan keputusan mundur itu diambil setelah menerima surat perintah dimulainya penyidikan dari KPK pada Kamis petang. Dia mengaku mundur karena tak ingin membebani Presiden dan internal Golkar dengan penetapannya sebagai tersangka.Baca: KPK Tahan Tersangka Suap PLTU Riau-1 Idrus MarhamMantan pelaksana tugas Ketua Umum Partai Golkar itu pun berjanji akan kooperatif mengikuti proses hukum. ""Saya berkonsentrasi untuk mengikuti seluruh proses-proses yang ada,"" ujarnya di Istana Kepresidenan, Jumat, 24 Agustus 2018.Malam harinya, KPK resmi mengumumkan Idrus menjadi tersangka. Menurut Wakil Ketua KPK Basaria Panjaitan, Idrus berperan mendorong Eni menerima suap dari Johannes sebesar Rp 4 miliar pada November dan Desember 2017, serta Rp 2,2 miliar pada Maret dan Juni 2018.Idrus juga diduga telah menerima janji US$ 1,5 juta dari Johannes jika perusahaannya, PT Samantaka Batubara, yang merupakan anak usaha Blackgold, meneken kontrak purchase power agreement (PPA) dengan PT Perusahaan Listrik Negara (PLN).Jumat, 31 Agustus 2018Jumat kemarin merupakan kali pertama Idrus diperiksa setelah ditetapkan sebagai tersangka. Setelah menjalani pemeriksaan selama sekitar empat jam, Idrus keluar dari gedung komisi antirasuah mengenakan rompi oranye.Idrus mengaku tak mempersoalkan penahanan itu. Kata Idrus, sejak awal pun dia menghormati proses hukum oleh KPK. ""Saya siap menghadapi proses tersebut. Setelah penetapan tersangka, tentu ada penahanan,"" kata Idrus di gedung KPK, Jumat malam, 31 Agustus 2018.Idrus Marham bersinggungan dengan proyek PLTU Riau-1 ketika menjadi pelaksana tugas Ketua Umum Partai Golkar menggantikan Setya Novanto, yang menjadi tersangka korupsi proyek kartu tanda penduduk elektronik atau e-KTP. Menurut Eni Maulani Saragih kepada penyidik KPK, Idrus bertugas 'mengamankan' proyek pembangkit di Sumatera yang menjadi jatah partai beringin. Selain PLTU Riau-1, ada dua proyek lainnya yakni PLTU Mulut Tambang Jambi 1 dan 2.Baca: Eni Saragih: Ada Pertemuan antara Penyuapnya dengan Dirut PLNPengacara Eni Maulani Saragih, Fadli Nasution, tak menampik hal ini. ""Klien saya hanya menjalankan penugasan atasannya di partai,"" kata Fadli.Eni dan Johannes juga mengungkap peruntukan uang tersebut. Keduanya mengatakan, dari total suap senilai Rp 4 miliar pada akhir 2017, Rp 2 miliar digunakan untuk membiayai Musyawarah Nasional Luar Biasa (Munaslub) Partai Golkar di Jakarta pada Desember lalu. Munaslub ini merupakan tanggung jawab Idrus sebagai plt ketua umum.Pengakuan Eni dan Johannes ini dibantah oleh sejumlah politikus Partai Golkar. Nurdin Halid, yang ketika Munaslub menjabat sebagai Ketua Panitia Penyelenggara mengatakan sama sekali tak ada duit yang berasal dari Eni. ""Baik dalam kapasitasnya sebagai bendahara panitia maupun sebagai pribadi,"" kata Nurdin, Senin, 27 Agustus 2018.Nurdin juga mengklaim tak ada uang dari Idrus untuk acara yang sama. ""Tidak ada juga, ndak ada,"" kata dia.BUDIARTI UTAMI PUTRI | TAUFIQ SIDDIQ | RYAN DWIKY | SYAFIUL HADI | MAJALAH TEMPO"
17	Demokrat Desak Bawaslu Batalkan Pencalegan Eks Napi Korupsi - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Wakil Sekretaris Jenderal Partai Demokrat Didi Irawadi Syamsuddin menyebut keputusan Badan Pengawas Pemilu atau Bawaslu meloloskan bakal calon anggota legislatif eks koruptor sama dengan mengabaikan suara publik. Didi pun mendesak Bawaslu membatalkan keputusan itu.Baca: Caleg Eks Koruptor Lolos, Bawaslu Dinilai Rusak Kualitas Pemilu""Tidak ada jalan lain, Bawaslu harus segera membatalkan para caleg koruptor tersebut,"" kata Didi melalui keterangan tertulis, Sabtu, 1 September 2018.Didi mengatakan kredibilitas Bawaslu kini terancam dengan adanya keputusan itu. Nama baik lembaga pengawas ini, kata dia, akan menjadi pertaruhan di tengah kecaman dan kekecewaan publik terhadap korupsi.Anggota Dewan Perwakilan Rakyat dari fraksi Demokrat ini sepakat dengan Peraturan Komisi Pemilihan Umum Nomor 20 Tahun 2018 yang melarang mantan narapidana korupsi, bandar narkoba, dan kejahatan seksual terhadap anak menjadi caleg. Menurut dia, masih banyak orang baik lainnya yang layak dan pantas duduk di parlemen.Menurut dia, lembaga Dewan tak seharusnya dibebani dengan anggota-anggotanya yang merupakan eks terpidana tiga kejahatan di atas. Sebab, kata Didi, DPR masih harus membenahi kinerjanya yang belum baik demi mendapatkan kepercayaan publik.""Alangkah baiknya jangan ditambah lagi beban dan situasi yang makin menjauhkan dewan dari rakyat,"" ujar dia.Baca: KPU Minta Bawaslu Koreksi Putusan Loloskan Caleg Eks KoruptorHingga saat ini, Bawaslu tercatat meloloskan lima bakal caleg yang merupakan eks koruptor. Kelima bakal calon ini sebelumnya dinyatakan tidak memenuhi syarat oleh KPU. Mereka mengajukan sengketa ke Bawaslu yang kemudian diloloskan.Mereka adalah M Nur Hasan, bacaleg Partai Hanura yang akan maju dari Rembang; bacaleg Pare-pare dari Partai Perindo Ramadan Umasangaji; bacaleg Partai Keadilan dan Persatuan Indonesia Joni Kornelius Tondok yang akan maju di Tana Toraja. Sedangkan, bakal calon anggota Dewan Perwakilan Daerah eks koruptor yang diloloskan Bawaslu ialah Syahrial Damapolii dari Sulawesi Utara dan mantan Gubernur Aceh Abdullah Puteh."
18	Rencana Jokowi Menengok Korban Gempa Lombok Dihantui Malaria - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Rencana kedatangan Presiden Joko Widodo atau Jokowi di lokasi pengungsian korban gempa Lombok di Kecamatan Gunung sari Kabupaten Lombok Barat, Nusa Tenggara Barat dihantui kasus malaria.Baca juga:  Penanganan Gempa Lombok, Mensos: Ada ...Dinas Kesehatan Lombok Barat setidaknya menemukan 32 kasus malaria di pengungsian korban gempa Lombok di sana. Adapun rinciannya adalah sebanyak 27 kasus berada di Desa Bukit Tinggi, dan 5 kasus di Desa Mekarsari.Juru bicara Pemerintah Kabupaten Lobar Saepul Ahkam mengatakan, kondisi ini sudah dilaporkan ke Crisis Center di Pemerintah Provinsi NTB sekitar 3-4 hari lalu. Pemerintah sudah meminta agar pengungsi diberi kelambu untuk mengurangi penyebaran malaria.Permintaan ini juga sudah diminta ke Badan Nasional Penanggulangan Bencana (BNPB). ""Tapi belum ada respon,"" ujar Saepul, Jumat 31 Agustus 2018.Presiden Jokowi direncanakan akan kembali mengunjungi Lombok untuk melihat penanganan pasca gempa Lombok pada 2-3 September 2018. Jokowi direncanakan ke kota Kecamatan Gunung Sari Lombok Barat. Rencananya Jokowi akan menyaksikan penutupan Asian Games di tenda yang telah disiapkan di sana.Baca juga: Desakan Status Bencana Nasional untuk Gempa Lombok""Nanti saya ke sana insya Allah Sabtu atau Minggu mengecek mulainya rekonstruksi rumah-rumah,"" kata Jokowi di Yogyakarta pada Rabu, 29 Agustus 2018, seperti dilansir keterangan tertulis dari Biro Pers Sekretariat Presiden.Adapun mengenai pasien yang menderita penyakit malaria, Saepul Ahkam mengatakan pemerintah telah melakukan intervensi dengan memberikan pengobatan kepada para pasien.Pasien malaria saat ini masih menjalani rawat jalan. Kondisi ini, kata Saepul, sangat mengkhawatirkan. ""Mengingat lokasi penyebaran penyakit tersebut sangat dekat dengan kamp pengungsian,"" kata dia.Bupati Lombok Barat Fauzan Khalid juga meminta agar aspek kesehatan tersebut menjadi prioritas penanganan sebelum Presiden Jokowi berkunjung ke Gunung Sari.Baca juga: Gempa Lombok Mengguncang Lagi, Kali Ini 4,6 Skala Richter""Segera kita kerahkan seluruh komponen untuk bergotong royong,"" ucapnya. Bukan hanya untuk kedatangan presiden, kata dia, namun menjadi rutin demi menjaga kesehatan para pengungsi gempa Lombok.Fauzan Khalid pun menegaskan agar pihak BNPB secepatnya bisa merespons laporan dan memperbarui datanya tentang kondisi pasca gempa di Lombok Barat. ""Kelambu itu kita yang butuh, tapi malah dikirim ke KLU dan Lotim,'' katanya."
19	Menteri Jadi Timses Bisa Maladministrasi, Hasto: Ada Bawaslu Kok - nasional Tempo.co	"	 TEMPO.CO, Jakarta - Sekretaris Tim Kampanye Nasional (TKN) Hasto Kristiyanto menyebut, Ombudsman RI tak perlu khawatir dengan potensi maladministrasi akibat beberapa menteri di kabinet kerja masuk ke dalam tim sukses pasangan Joko Widodo atau Jokowi - Ma'ruf Amin di pemilihan Presiden 2019Menurut Hasto, para menteri tersebut adalah profesional yang tidak mungkin memanfaatkan jabatannya untuk kepentingan politik. Lagipula, ujar dia, sudah ada Badan Pengawas Pemilu atau Bawaslu yang akan mengawasi berbagai pelanggaran yang berkaitan dengan pemilu.""Kita ini sudah dewasa dalam demokrasi. Ada Bawaslu kok yang akan menilai mana ranah negara, mana ranah pemenangan,"" ujar Hasto saat ditemui Tempo di Posko Cemara, Jumat malam, 31 Agustus 2018.Menurut Sekjen PDIP tersebut, ketika inkumben menjalankan roda pemerintahan, kemudian merefleksikan seluruh posisi strategisnya dalam pengertian untuk melibatkan seluruh komponen dalam setiap pada aturan main, semua sah-sah saja.""Masa itu tidak diizinkan. Yang penting sejak awal Pak Jokowi memberikan arahan, mana yang urusan negara, mana urusan kepentingan kampanye,"" ujar Hasto.Adapun pejabat setara menteri dari Kabinet Kerja yang masuk dalam tim sukses Jokowi-Ma'ruf, antara lain Menteri Koordinator Bidang Pembangunan Manusia dan Kebudayaan Puan Maharani, Menteri Keuangan Sri Mulyani, Menteri Perindustrian Airlangga Hartarto, Sekretaris Kabinet Pramono Anung, dan Kepala Kantor Staf Presiden Moeldoko.Fenomena menteri yang merangkap jadi tim sukses ini memang kerap terjadi dalam peristiwa lima tahunan menjelang pemilihan presiden, jika yang maju adalah inkumben.Pihak penantang pun  bersuara lantang mengkritik petahana. Salah satu kritik keras, misalnya, datang dari Ketua Divisi Advokasi dan Bantuan Hukum Partai Demokrat Ferdinand Hutahaean.Menurut Ferdinand, sebaiknya menteri mundur jika ingin menjadi tim sukses. ""Ngurus negara aja belum benar seperti ini, kok, malah mau nambah kerjaan sebagai tim sukses?"" ujar Ferdinand kepada Tempo, Selasa, 21 Agustus 2018."
